,FIPS,State,SizeRank,RegionName,zhvi_2017,zhvi_2018,zhvi_2019,zhvi_2020,zhvi_2021,B01002_001E,B01003_001E,B08134_001E,B15012_001E,B19013_001E,B19083_001E,B23025_005E,B25001_001E,B25002_002E,B25018_001E,B25035_001E,B25040_002E,B25064_001E,B25081_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_009E,B02001_010E,ALAND,AWATER,INTPTLAT,INTPTLONG,AREA
716,29051,MO,731,Cole County,139290.17128053296,146538.5452732965,152395.89972035246,164885.11288607595,191771.40855533528,39.1,77412.0,36329.0,0.2682917377150829,64715.0,0.4252,0.016586575724693846,33195.0,0.8997439373399608,6.1,1980,0.30474469046543157,710.0,0.6084651302907065,0.8276107063504367,0.11792745310804527,0.0028677724383816463,0.01575983051723247,7.750736319950395e-05,0.006097245905027644,0.029659484317676846,0.006833565855422932,0.022825918462253913,0.9815072877991643,0.018492712200835686,38.503233,-92.280027,1033210964
717,36009,NY,732,Cattaraugus County,76941.40289689391,79775.40686590371,83326.6833682675,89731.78559832882,107937.68233835284,42.3,77211.0,30367.0,0.14823017445700742,53537.0,0.4354,0.027185245625623293,40309.0,0.7773202014438463,5.8,1961,0.4094867151256543,682.0,0.564067577960257,0.9102070948439989,0.013612050096488842,0.027871676315550892,0.007265804095271399,0.0,0.00717514343811115,0.0338682312105788,0.008172410666873891,0.025695820543704912,0.9892599815106295,0.01074001848937048,42.239099,-78.662332,3424909467
718,39141,OH,733,Ross County,102471.25598005606,107379.29433705071,116360.01885448728,128491.73145055065,147425.25192788633,41.3,77205.0,29708.0,0.12935690693607926,54004.0,0.439,0.026138203484230297,32079.0,0.9182019389631846,5.7,1973,0.2760372829576982,784.0,0.6499579163939025,0.8987112233663623,0.055864257496276146,0.0006476264490641798,0.005401204585195259,0.00020724046370053752,0.00442976491159899,0.0347386827278026,0.0054530147011203935,0.02928566802668221,0.9944318524764802,0.005568147523519728,39.323895,-83.059538,1794925504
719,51015,VA,734,Augusta County,216899.74215847036,222045.56625876468,236014.62065469264,252275.67913751703,277209.86175202247,45.1,76948.0,34300.0,0.18454020897229298,69082.0,0.4049,0.01504912408379685,32502.0,0.9193280413513014,6.2,1987,0.11500830718109654,950.0,0.7218017352778291,0.9159042470239642,0.04350990279149555,0.0019363726152726516,0.006056037843738629,0.0009616884129542029,0.00838228413993866,0.023249467172636065,0.00501637469459895,0.018233092478037116,0.9962067605939143,0.003793239406085657,38.17259,-79.140975,2514245999
720,05145,AR,735,White County,110388.81923385686,112556.05594303507,114260.06814745803,119993.07981746415,135955.7258986294,37.6,77075.0,30475.0,0.14230295167045087,46345.0,0.4674,0.0235225429776192,33324.0,0.8582102988836874,5.6,1991,0.23583603408954507,720.0,0.5817428880086424,0.8964255595199481,0.04469672397015893,0.0026727213752838143,0.007927343496594226,0.0,0.009095037301329873,0.039182614336685045,0.013882581900746026,0.02530003243593902,0.9923861441972308,0.00761385580276914,35.255118,-91.753034,2698799732
721,53009,WA,736,Clallam County,265625.7863435484,293188.1050537563,318664.31798264926,345904.4081186889,406730.245004632,50.8,76727.0,26443.0,0.25201037444445895,60044.0,0.4402,0.025375682614985597,37681.0,0.8926514689100608,5.4,1980,0.013242748334704494,1007.0,0.6419150234866379,0.8493229241336165,0.010283211907151328,0.04135441239720047,0.015001238156059797,0.00022156476859514903,0.017425417388924367,0.06639123124845231,0.017451483832288502,0.048939747416163804,0.6514657916126735,0.34853420838732657,48.110903,-123.88986,6912722697
722,47001,TN,737,Anderson County,124010.01101342823,132308.00097006463,144482.78751106822,163650.0285314039,193916.36642530048,42.8,76683.0,29876.0,0.1886858886585032,55414.0,0.4534,0.02353846354472308,35139.0,0.8814422721192976,5.7,1975,0.3576083553885996,830.0,0.6058795071003729,0.8913057652934809,0.031232476559341707,0.003520989006689879,0.013940508326486965,0.0007433199014123079,0.013418880325495873,0.04583806058709231,0.01583140983007968,0.030006650757012636,0.9779872949273859,0.022012705072614113,36.116731,-84.195418,893017643
723,36011,NY,738,Cayuga County,118051.45187857609,123783.04714179506,128097.59224516881,137701.8309719114,158698.3277661034,43.3,76644.0,32126.0,0.17611293773811387,59602.0,0.4582,0.021175825896351964,36652.0,0.8349885408708938,6.1,1957,0.40510749754447234,799.0,0.5885354141656662,0.9008663430927405,0.03966390063149105,0.0015134909451490007,0.007371744689734356,7.828401440425865e-05,0.010294347894160012,0.04021188873232086,0.01653097437503262,0.02368091435728824,0.8007523950021774,0.19924760499782257,43.008546,-76.574587,2236898697
724,48471,TX,739,Walker County,158987.18641496624,167523.00290275496,177363.6465145366,190455.1735038776,215709.1302102413,35.9,76506.0,26098.0,0.13593705068883485,44104.0,0.469,0.017972446605494994,28026.0,0.8484978234496539,5.0,1987,0.09558980946264184,917.0,0.4531149646756583,0.6818288761665752,0.22896243431887695,0.0020651975008496065,0.011149452330536167,0.0031370088620500352,0.01738425744386061,0.055472773377251455,0.039225681645883984,0.016247091731367475,0.9784448389828845,0.021555161017115524,30.743163,-95.569825,2075872083
725,33005,NH,740,Cheshire County,189020.13664388595,201138.96184067373,211322.84438029723,228550.92443442237,267870.5587672048,43.1,76473.0,34639.0,0.2565219096936174,69360.0,0.4256,0.01902632301596642,35591.0,0.8426568514512096,5.6,1971,0.03205866651681605,1079.0,0.5902615829844624,0.9439540752945484,0.00781975337700888,0.001673793364978489,0.007532070142403201,0.00013076510663894447,0.005178298222902201,0.03371124449151988,0.007022086226511318,0.026689158265008565,0.9694966181478919,0.030503381852108144,42.92546,-72.248183,1887956302
726,35061,NM,742,Valencia County,133562.84687052766,141567.841775529,159948.8610564058,178441.29045302575,215953.33827737477,39.0,75992.0,26517.0,0.14218601958100852,53752.0,0.4312,0.03477997683966733,29979.0,0.8522632509423262,5.6,1988,0.5987524600553721,843.0,0.6978885219653758,0.6867038635645858,0.015672702389725235,0.04151752816085904,0.015383198231392779,0.0,0.08631171702284451,0.1544109906305927,0.11422254974207811,0.04018844088851458,0.9990019978501825,0.0009980021498175058,34.71684,-106.806582,2765614283
727,39043,OH,743,Erie County,126072.45204209449,131567.54968503464,139583.53493442835,150058.78572985312,171087.50725752977,44.8,75560.0,34252.0,0.19670460561143463,60149.0,0.4712,0.02845420857596612,38225.0,0.8367298888162198,5.9,1965,0.538914323086985,814.0,0.5835971223021583,0.8381021704605611,0.08935944944415035,0.002911593435680254,0.007530439385918475,0.0002911593435680254,0.011249338274219164,0.050555849655902596,0.019415034409740604,0.03114081524616199,0.40155725771060446,0.5984427422893955,41.394143,-82.586835,1620772967
728,26159,MI,744,Van Buren County,117273.63103918657,128576.67678400326,143145.36723990997,152874.2865169127,174259.98665483823,40.7,75550.0,31472.0,0.16238252812706816,61549.0,0.4185,0.02469887491727333,36944.0,0.7889779125162408,5.9,1975,0.4396113035946297,788.0,0.6228616284105674,0.84361350099272,0.035195234943745865,0.006353408338848445,0.008047650562541364,0.00015883520847121113,0.04455327597617472,0.06207809397749835,0.030297816015883522,0.031780277961614825,0.5576577486928203,0.4423422513071798,42.28215,-86.306076,2822837575
729,39063,OH,745,Hancock County,146146.60052494364,152919.85683700736,158442.9896701316,170595.8974169254,188043.27160986993,39.3,75139.0,34385.0,0.20745551577742583,60828.0,0.4466,0.019310877174303624,33611.0,0.9271964535419952,6.1,1971,0.5439885751688436,792.0,0.6453839516824849,0.9128681510267638,0.01640958756438068,0.0008783720837381387,0.01896485180798254,0.00010646934348341074,0.021027695337973624,0.029744872835677876,0.007266532692742783,0.022478340142935094,0.9956385109222685,0.004361489077731512,41.000217,-83.665947,1382146302
730,37037,NC,746,Chatham County,309445.40266300814,325216.93473264197,339136.9720836512,358266.6121595772,413342.1250058205,47.3,75070.0,28758.0,0.35823897695484214,76791.0,0.4938,0.016398028506727055,33382.0,0.9025223174165719,6.2,1994,0.2780240848361392,888.0,0.7093942843448565,0.7661915545490875,0.11424004262688157,0.0016118289596376715,0.01629146130278407,0.0,0.049953376848274944,0.05171173571333422,0.02440388970294392,0.027307846010390303,0.9615588215357931,0.038441178464206964,35.704994,-79.251454,1836123106
731,17183,IL,747,Vermilion County,54273.37714758926,53851.559414493335,54981.31920678547,55981.78441492197,61264.56496551178,40.6,74953.0,28033.0,0.11820740997691886,49063.0,0.4393,0.02877803423478713,34626.0,0.8590943221856409,5.7,1956,0.5056027262750534,726.0,0.6081557211344076,0.810334476271797,0.14360999559724094,0.001000627059624031,0.00935252758395261,0.00026683388256640826,0.005883687110589303,0.029551852494229716,0.013621869705015143,0.015929982789214574,0.9967735128106955,0.0032264871893045327,40.186754,-87.726778,2334166094
732,54081,WV,748,Raleigh County,90503.97043642402,90628.32227383107,91396.12261985999,95786.60212973203,108677.82564781146,42.7,74929.0,26024.0,0.1509562385725153,43150.0,0.4949,0.028800597899344714,34793.0,0.8631908717270715,5.9,1975,0.2993418216307878,760.0,0.6486074785157934,0.8763496109650469,0.07649908580122516,0.0003069572528660465,0.007380320036301032,2.6691935031830133e-05,0.007393666003816947,0.032043668005712074,0.007073362783434985,0.024970305222277087,0.9934554681561716,0.006544531843828413,37.762469,-81.264672,1578238940
733,53027,WA,749,Grays Harbor County,149751.3813031752,171224.87152463116,193367.49019081032,217909.05385277318,269353.46584710607,44.4,74737.0,25563.0,0.1277145189129882,53615.0,0.4299,0.0283527570012176,35928.0,0.8160487641950568,5.5,1973,0.09226786907147629,873.0,0.5691661099977733,0.8505291890228401,0.013433774435687811,0.03692949944471948,0.013728140010971808,0.003706330197893948,0.01719362564726976,0.0644794412406171,0.020940096605429708,0.04353934463518739,0.8551230803895558,0.14487691961044424,47.113732,-123.826735,5759104944
734,39145,OH,750,Scioto County,77646.62432511758,77999.75113403784,84579.62202438265,88200.4511803774,98341.30464426719,40.2,74392.0,24080.0,0.12236530809764491,43266.0,0.4794,0.029478976234003657,33324.0,0.844796543032049,5.6,1968,0.3175789220981875,669.0,0.5773616612651542,0.935745779116034,0.028054091837832026,0.0029841918485858693,0.004220883966017852,6.721152812130337e-05,0.00259436498548231,0.026333476717926657,0.0064926336165179056,0.019840843101408753,0.9899177524603331,0.010082247539666953,38.814889,-82.998675,1596365685
735,42111,PA,751,Somerset County,96906.32376676657,100517.8911573513,104156.2896337876,112049.6338446741,130284.57895901403,46.2,74331.0,29878.0,0.13530021121739247,54332.0,0.4175,0.02522500706300198,37769.0,0.7640392914824327,6.0,1963,0.15647753448595408,657.0,0.614578093145172,0.9447471445292005,0.024108380083679756,0.0006188535066123152,0.003914921096177907,0.000242160067804819,0.005246801469104411,0.021121739247420324,0.006349975111326365,0.014771764136093959,0.9938894298254904,0.0061105701745096065,39.981297,-79.028486,2801476378
736,55141,WI,753,Wood County,111416.67126236013,120020.15193384171,129312.12202843906,138711.42219267008,148957.16904284313,43.4,74107.0,32901.0,0.1636687492409624,57996.0,0.4355,0.021576909063921085,34466.0,0.9223582661173331,5.9,1972,0.5841118783728892,757.0,0.6708350258225497,0.929736732022616,0.006922422982984063,0.004857840689813378,0.02102365498535901,6.747000958074135e-05,0.0105388154965118,0.026853063813135063,0.010201465448608093,0.016651598364526968,0.9799718342634188,0.02002816573658116,44.461413,-90.038825,2095952997
737,13157,GA,754,Jackson County,190915.38300838662,209157.0299875004,226494.95300888634,244446.84493995458,291346.2250781111,38.2,73839.0,31367.0,0.17738593426238167,73455.0,0.4217,0.02214277008085158,27137.0,0.9166083207428971,6.6,1999,0.15727604377786786,903.0,0.7251354239599072,0.838892726066171,0.074229065940763,0.0007042348894215793,0.018580966697815518,0.0004198323379244031,0.02636817941738106,0.04080499465052344,0.018472622868673735,0.0223323717818497,0.9901117751093762,0.009888224890623772,34.130905,-83.562557,888280768
738,05085,AR,755,Lonoke County,145004.61344828995,146303.9712651738,148023.43749295734,153511.15119077396,171063.42209132246,36.8,73824.0,32411.0,0.14500704377980062,62561.0,0.4268,0.024341677503250975,29854.0,0.913679908889931,5.8,1996,0.2843170094459704,864.0,0.6606149929657668,0.8770183138274816,0.056174143909839616,0.0030206978760294757,0.009617468573905505,0.0018286736020806241,0.010877221499783268,0.04146348071087993,0.01173060251408756,0.02973287819679237,0.9602458531371166,0.03975414686288336,34.755114,-91.894132,2080764663
739,28075,MS,756,Lauderdale County,89561.77656798308,88944.92314955429,90457.98972911923,91760.9962393065,101697.5170775235,38.0,73756.0,29245.0,0.14716090894300124,43301.0,0.5089,0.01988990726178209,33668.0,0.8450754425567304,5.5,1979,0.1858441249851491,774.0,0.5333551146489248,0.530560225608764,0.43681869949563423,0.001898150658929443,0.007294321817886002,0.00021693150387765064,0.006914691686100114,0.016296979228808503,0.0038369759748359458,0.012460003253972559,0.9839488723065379,0.016051127693462074,32.403998,-88.660449,1852238769
740,12131,FL,757,Walton County,329637.0154946796,358548.90164392954,380090.07279480813,407823.08873323165,519014.9054963232,44.3,73456.0,28195.0,0.25781420169897623,68111.0,0.4754,0.021713678937050753,54894.0,0.5498232958064634,5.2,1999,0.0408787845666193,1139.0,0.4211571392137574,0.8581327597473317,0.042147680243955564,0.004315508603790024,0.008631017207580048,0.0,0.0364435852755391,0.05032944892180353,0.011721302548464386,0.03860814637333914,0.736669558505104,0.26333044149489604,30.571247,-86.162798,3650455202
741,15007,HI,758,Kauai County,544773.0580069793,579558.0812602533,608505.7049591105,649215.0816803605,735963.0026614424,42.3,73247.0,31847.0,0.23007085614427894,86287.0,0.4326,0.022908788073231667,30147.0,0.75191561349388,4.9,1983,0.02103028493714134,1525.0,0.48147411019338576,0.3169686130489986,0.005242535530465412,0.0030035359809958088,0.30985569374854943,0.094720602891586,0.00995262604611793,0.2602563927532868,0.015768563900227996,0.24448782885305884,0.48947584012180334,0.5105241598781967,22.012038,-159.705965,3279736568
742,12107,FL,759,Putnam County,80656.59892440468,91128.81753248983,104202.0681516416,118734.24478386092,143974.09551687483,45.1,73147.0,23200.0,0.09623087754795139,39975.0,0.469,0.034232436053426664,36133.0,0.807405972379819,5.6,1984,0.05792488860598345,753.0,0.5800791520216976,0.7642692113142029,0.15981516671907256,0.0038415792855482794,0.005700848975351005,0.00025975091254596907,0.009597112663540542,0.056516330129738744,0.030746305385046552,0.025770024744692196,0.8808026380529022,0.11919736194709782,29.593896,-81.732039,2141715352
743,38035,ND,760,Grand Forks County,202071.0636741191,202472.7324368774,203641.47764587033,209066.60908272906,221151.24123643196,30.2,73101.0,38082.0,0.2367135880494111,57213.0,0.4619,0.021258259120942258,33364.0,0.9250089917276106,5.2,1980,0.35304519841745596,860.0,0.45321304399952045,0.8442428968139971,0.04095703205154512,0.02705845337273088,0.029014650962367137,0.005184607597707282,0.015594861903393934,0.037947497298258574,0.004979412046346835,0.032968085251911736,0.99778240666423,0.0022175933357700055,47.926003,-97.450851,3728073974
744,35031,NM,761,McKinley County,127372.12925538071,135016.60707303594,144869.92826540078,154205.05341199684,167329.93076735924,33.3,72946.0,20928.0,0.08292435500233049,40262.0,0.5079,0.040303786362514735,25200.0,0.8241666666666667,4.7,1982,0.31226190476190474,717.0,0.5819444444444445,0.11500287884188304,0.005401255723411839,0.7554355276505909,0.012516107805774133,0.0009596139610122557,0.047925862967126365,0.06275875305020152,0.02383955254571875,0.03891920050448277,0.9991020254728722,0.0008979745271277884,35.584062,-108.253294,14130878568
745,35025,NM,762,Lea County,134486.68869845543,144501.5369324971,162595.85289516058,174394.93933568482,172074.24092266112,31.9,72743.0,28464.0,0.09335606175164621,62319.0,0.472,0.0319205971708618,27600.0,0.8641666666666666,5.3,1973,0.3625,967.0,0.591340579710145,0.714597968189379,0.04176346864990446,0.011203827172373974,0.005636281154200404,0.0,0.06682429924528821,0.15997415558885392,0.14839915868193504,0.011574996906918879,0.9992842250841796,0.0007157749158204035,32.795687,-103.413271,11382213626
746,20161,KS,763,Riley County,178081.11428574196,182409.3801767493,185840.74193121956,190866.237999929,205566.75199168533,25.5,72602.0,37577.0,0.2669485689099474,53296.0,0.4796,0.026128756783559682,30545.0,0.8697331805532821,5.3,1984,0.43028318873792765,968.0,0.39486004256015717,0.8098537230379328,0.06210572711495551,0.008291782595520785,0.04702349797526239,0.0019283215338420428,0.01375995151648715,0.05703699622599928,0.0128784331010165,0.044158563124982786,0.9800806762504424,0.019919323749557655,39.29121,-96.727488,1611102887
747,51061,VA,764,Fauquier County,409264.84749405173,424083.5838534134,430169.27856947324,451340.4222876369,513826.7562169808,40.9,72416.0,32012.0,0.283058992487848,111368.0,0.413,0.015314295183384887,27966.0,0.9108202817707216,7.2,1986,0.1741042694700708,1412.0,0.6976328398769935,0.8425900353513036,0.06921122403888644,0.003479893946089262,0.016087604949182502,0.00045570039770216527,0.010895382235969952,0.05728015908086611,0.02289549270879364,0.03438466637207247,0.9942738317776659,0.0057261682223340785,38.744096,-77.8215,1687961587
748,21047,KY,765,Christian County,97199.97150459788,102119.53753139648,106760.60148450505,116292.61250940361,134966.45836943836,28.3,72377.0,29589.0,0.11046326871796289,45913.0,0.4925,0.027688354035121654,29270.0,0.8729757430816536,5.5,1983,0.252101127434233,880.0,0.4290741373419884,0.7004296945162137,0.19674758555894828,0.003923898476035205,0.01803058982826036,0.010749271177307708,0.011522997637370988,0.05859596280586374,0.01367837849040441,0.04491758431545933,0.9911841943533434,0.008815805646656613,36.892059,-87.492986,1875261509
749,08014,CO,766,Broomfield County,473081.0246722158,493459.6608551018,517938.3066218975,536220.3142561103,602429.3377343185,38.4,72697.0,32810.0,0.444626325708076,107570.0,0.4085,0.019574397843102193,30567.0,0.9646677789773285,6.1,2000,0.6984983806065365,1814.0,0.6300585598848432,0.8303781449028158,0.014195909047140872,0.003315129922830378,0.0685172703137681,0.0,0.02035847421489195,0.06323507159855289,0.03203708543681307,0.031197986161739823,0.9827070451298715,0.017292954870128534,39.953593,-105.050787,86889257
750,40125,OK,767,Pottawatomie County,89672.41873918498,94037.3137986965,93282.80075954969,109148.62855373124,133092.39633848032,37.7,72331.0,28550.0,0.14758540598083808,54896.0,0.4361,0.024968547372495885,29949.0,0.8760559618017296,5.5,1978,0.4185782496911416,776.0,0.617082373368059,0.7375952219656855,0.0311899462194633,0.14099072320305264,0.007313599977879471,0.0010507251385989409,0.006069320208485988,0.07579046328683414,0.011903609793864319,0.06388685349296983,0.9927766061464545,0.007223393853545543,35.211391,-96.957004,2055221313
751,47147,TN,768,Robertson County,184926.45366401118,202834.14619940185,222473.3304778114,240218.77192158322,276585.2098057196,39.4,72309.0,31874.0,0.15396423681699373,67597.0,0.4171,0.024962314511333305,28179.0,0.9416941694169417,6.0,1991,0.2757017637247596,979.0,0.7148940700521665,0.8453442863267366,0.07178912721791202,0.002337191774191318,0.006721155042940713,0.0004978633365141269,0.04090777081691076,0.03240260548479442,0.011326390905696386,0.021076214579098036,0.9996291401244128,0.0003708598755871307,36.527509,-86.869354,1234161553
752,40037,OK,769,Creek County,107952.9494958811,116248.20106644416,122404.98529609527,132879.07699305625,154639.02537765566,40.2,71879.0,28358.0,0.12394440657215598,56384.0,0.4398,0.01783552915316017,30924.0,0.8741107230629931,5.5,1983,0.41508213685163625,826.0,0.6590673910231536,0.7713240306626414,0.021230122845337304,0.11618136034168533,0.006218784345914662,0.000194771769223278,0.013300129384103842,0.0715508006510942,0.009613378038091792,0.061937422613002405,0.9797624020365698,0.02023759796343021,35.907398,-96.380177,2511032045
753,51199,VA,770,York County,319304.66623708943,324727.45976189716,332195.39029604365,346392.16793638363,372648.25754548376,39.7,69635.0,31568.0,0.35368708264522153,96144.0,0.3789,0.022072233790478926,27633.0,0.9187927478015416,6.7,1991,0.44577136033004017,1622.0,0.6665219122064199,0.722495871329073,0.13116967042435557,0.0008041932936023551,0.054081998994758386,0.0010626839951173978,0.014073382638041214,0.07631219932505205,0.024843828534501327,0.05146837079055073,0.4870147172975146,0.5129852827024854,37.220914,-76.395533,556811058
754,01049,AL,771,De Kalb County,89269.80802175247,94380.95972223942,101286.64564801718,111597.77014633093,129915.29619517086,39.7,71554.0,28415.0,0.10195097408949884,44037.0,0.4769,0.01858736059479554,30647.0,0.8353509315756844,5.7,1984,0.08904623617319803,646.0,0.6136000261036969,0.8367107359476759,0.015568661430527993,0.009419459429242251,0.0008385275456298739,0.0006428711183162367,0.09348184587863712,0.04333789864997065,0.01770690667188417,0.02563099197808648,0.9979634649660271,0.002036535033972896,34.460915,-85.804021,2016727398
755,37171,NC,772,Surry County,121327.75545889682,127452.40746291859,134853.06974284002,144883.01986491683,170073.53358273438,43.9,71439.0,30212.0,0.14422094374221364,50881.0,0.4736,0.021276893573538264,33486.0,0.8541778653765753,5.4,1979,0.024547572119691812,657.0,0.6234844412590336,0.8854127297414578,0.03905429807248142,0.0029815646915550328,0.006761012892117751,0.0005319223393384566,0.03127143437058189,0.0339870378924677,0.019429163342152046,0.014557874550315654,0.9925239909540083,0.007476009045991644,36.415416,-80.686463,1389934514
756,18109,IN,773,Morgan County,155064.06203117257,165692.8183743345,174397.5250571632,188955.29076372462,225101.17748061506,41.6,71394.0,31415.0,0.14568451130347088,71882.0,0.4064,0.02161246043084853,29175.0,0.9229134532990574,6.0,1980,0.3917052270779777,845.0,0.7535561268209083,0.9589881502647282,0.0027733422976720734,5.602711712468835e-05,0.007031403199148388,0.0,0.005546684595344147,0.025604392525982577,0.008502115023671456,0.01710227750231112,0.9863336896137197,0.013666310386280297,39.482646,-86.447457,1060414815
757,49045,UT,774,Tooele County,252956.55812430187,281812.8949271922,305181.5021617439,330966.32166392106,396264.27464134176,31.9,71340.0,31794.0,0.14470142977291842,87557.0,0.3474,0.0208017942248388,22632.0,0.9432219865676917,6.5,1996,0.7896341463414634,1004.0,0.7865853658536586,0.877179702831511,0.009125315391084946,0.0037846930193439865,0.006840482197925428,0.0038127277824502384,0.03397813288477712,0.06527894589290721,0.036178861788617886,0.02910008410428932,0.9662724781894292,0.03372752181057082,40.467753,-113.123979,18870693749
758,25011,MA,775,Franklin County,208045.51888175483,218898.86160370716,226427.74990348626,238873.62520907543,274962.47469778085,47.2,71085.0,31179.0,0.3226700429063797,64949.0,0.4372,0.029851586129281845,34326.0,0.8970459709840937,5.7,1960,0.1506729592728544,1010.0,0.6228223504049408,0.9128789477386228,0.012055989308574242,0.0010128719139058874,0.016726454244918056,0.0002672856439473869,0.01470071041710628,0.04235774073292537,0.013462755855665752,0.028894984877259618,0.9650429510133023,0.034957048986697686,42.584504,-72.591792,1876538149
759,22045,LA,776,Iberia Parish,107180.46984769178,113217.14092865206,117771.0351540043,128817.61938890442,132576.53330714008,37.3,70518.0,27008.0,0.10194560254119515,52278.0,0.4638,0.034771264074420716,30832.0,0.865886092371562,5.3,1979,0.2682926829268293,802.0,0.5830954852101713,0.5918772511982756,0.3153521086814714,0.0007515811565841345,0.026702402223545762,1.4180776539323293e-05,0.016960208741030658,0.04834226722255311,0.012280552483053972,0.03606171473949914,0.552442236568907,0.44755776343109294,29.606013,-91.842706,2694530511
760,55097,WI,777,Portage County,166613.34212080957,174902.1493776691,184002.30179864712,196027.35311062634,214519.74675408241,37.6,70378.0,33319.0,0.2409133536048197,65550.0,0.4206,0.018699025263576686,31072.0,0.934635684860968,5.8,1979,0.5376222966014418,830.0,0.6545442842430484,0.9166785074881355,0.008241211742305835,0.002884424109807042,0.030307766631617834,9.946290033817386e-05,0.01585722811105743,0.025931399016738185,0.00791440506976612,0.018016993946972065,0.9733304841033542,0.02666951589664574,44.476246,-89.49807,2131088064
761,30049,MT,778,Lewis and Clark County,249704.16189853766,264131.5043046948,281379.61636924447,303474.2321455158,359054.73638268904,40.9,70340.0,32030.0,0.3291299402900199,66486.0,0.4343,0.018694910435029855,33299.0,0.9012582960449262,5.7,1980,0.5489053725337097,905.0,0.643652962551428,0.9260591413136195,0.004748365083878305,0.011472846175717942,0.0060136479954506685,0.0,0.007236280921239693,0.04446971851009383,0.009041796986067671,0.03542792152402616,0.9887956842634504,0.011204315736549607,47.132013,-112.373367,9058660822
762,47059,TN,779,Greene County,89246.29863536668,94138.88669477428,108458.32123708334,116226.79772569162,138950.37379776937,44.9,69926.0,26525.0,0.1324829105053914,47361.0,0.4583,0.023396161656608416,32173.0,0.8537593634413949,5.4,1982,0.04264445342367824,645.0,0.6491157181487582,0.9391642593598948,0.01870548865943998,0.002602751480136144,0.0056345279295254985,0.001544489889311558,0.006449675371106599,0.025898807310585477,0.007951262763492836,0.01794754454709264,0.9968452074879544,0.0031547925120456407,36.179487,-82.847523,1616509479
763,18011,IN,780,Boone County,221263.6221000141,234728.35864366044,250623.44665769764,269204.81922537106,312049.4096276423,37.7,69839.0,30401.0,0.3502197912341242,94843.0,0.4757,0.016953278254270537,27750.0,0.9416216216216217,6.8,1992,0.5266306306306306,1122.0,0.7474594594594595,0.9060123999484528,0.02056157734217271,0.0005011526510975244,0.031787396726757254,0.0006729764171881041,0.007760706768424519,0.03270379014590701,0.012170850098082733,0.020532940047824282,0.9992001536333851,0.0007998463666149452,40.050892,-86.469014,1096136754
764,38101,ND,781,Ward County,225296.4509171947,206440.59256592894,199513.4088476478,202270.3043672581,216378.47927097266,32.1,69686.0,36011.0,0.20253709496886033,72227.0,0.4319,0.02241483224751026,32252.0,0.8679771797097854,5.6,1983,0.47699367481086447,951.0,0.5186345032866179,0.8420773182561777,0.04191659730792412,0.01786585540854691,0.014881037798123008,0.002367763969807422,0.017980656085870905,0.06291077117354993,0.012828975690956576,0.050081795482593346,0.9791088873316847,0.020891112668315295,48.216686,-101.540537,5324963575
765,13285,GA,782,Troup County,107999.87940903862,119340.82719106949,130322.92328934585,137294.36113887516,156582.77790386163,36.9,69483.0,29151.0,0.1366953067656837,49042.0,0.4787,0.022796943137170244,28675.0,0.8793722755013078,5.5,1984,0.15989537925021796,867.0,0.5150479511769834,0.5714059554135544,0.3665069153605918,0.0017702171754242044,0.023113567347408718,0.0,0.018004403954924225,0.019198940748096655,0.00506598736381561,0.014132953384281046,0.9283504988406123,0.0716495011593877,33.034482,-85.02836,1155035969
766,45047,SC,783,Greenwood County,86471.27850844474,89942.54471041249,98785.46103534922,109382.54183423698,122219.20385886946,40.1,69338.0,28363.0,0.17822838847385272,44513.0,0.4969,0.02610401222994606,31300.0,0.8754952076677316,5.4,1976,0.28268370607028753,777.0,0.559776357827476,0.6273471977847644,0.32019960194986874,0.0011970348149643775,0.007730248925553088,0.0,0.007066832040151144,0.036459084484698145,0.017508436932129567,0.01895064755256858,0.9823019937609236,0.017698006239076372,34.155796,-82.127876,1201269155
767,12023,FL,784,Columbia County,127903.34818372258,140041.97278440013,147098.673335441,164222.08098456165,194080.20296517495,40.3,69265.0,24440.0,0.11212011838590918,47750.0,0.4713,0.03438966288890493,29631.0,0.8682798420573048,5.2,1992,0.028011204481792718,834.0,0.6223549660828187,0.7368512235616834,0.1774200534180322,0.0011838590918934527,0.010163863423085253,0.00031762073197141416,0.023041940373926224,0.05102143939940807,0.027257633725546813,0.023763805673861257,0.9950818247490688,0.004918175250931241,30.221651,-82.623371,2075404287
768,41035,OR,785,Klamath County,154617.59684093163,169660.1592848211,182442.42473837655,199392.45806419986,242270.46090877723,41.4,68899.0,24962.0,0.16283255199640054,50790.0,0.456,0.031001901333836485,32741.0,0.856021502092178,5.2,1975,0.3662991356403286,841.0,0.5636968938028771,0.833640546306913,0.006966719400862131,0.03670590284329236,0.01100161105386145,0.002568977779067911,0.02841840955601678,0.08069783305998636,0.03377407509542954,0.04692375796455681,0.9694908385231801,0.030509161476819924,42.683761,-121.646168,15895326470
